Protein_Name;Fraction1_Ctrl_Rep1;Fraction1_RNase_Rep1;Fraction1_Ctrl_Rep2;Fraction1_RNase_Rep2;Fraction1_Ctrl_Rep3;Fraction1_RNase_Rep3;Fraction2_Ctrl_Rep1;Fraction2_RNase_Rep1;Fraction2_Ctrl_Rep2;Fraction2_RNase_Rep2;Fraction2_Ctrl_Rep3;Fraction2_RNase_Rep3;Fraction3_Ctrl_Rep1;Fraction3_RNase_Rep1;Fraction3_Ctrl_Rep2;Fraction3_RNase_Rep2;Fraction3_Ctrl_Rep3;Fraction3_RNase_Rep3;Fraction4_Ctrl_Rep1;Fraction4_RNase_Rep1;Fraction4_Ctrl_Rep2;Fraction4_RNase_Rep2;Fraction4_Ctrl_Rep3;Fraction4_RNase_Rep3;Fraction5_Ctrl_Rep1;Fraction5_RNase_Rep1;Fraction5_Ctrl_Rep2;Fraction5_RNase_Rep2;Fraction5_Ctrl_Rep3;Fraction5_RNase_Rep3;Fraction6_Ctrl_Rep1;Fraction6_RNase_Rep1;Fraction6_Ctrl_Rep2;Fraction6_RNase_Rep2;Fraction6_Ctrl_Rep3;Fraction6_RNase_Rep3;Fraction7_Ctrl_Rep1;Fraction7_RNase_Rep1;Fraction7_Ctrl_Rep2;Fraction7_RNase_Rep2;Fraction7_Ctrl_Rep3;Fraction7_RNase_Rep3;Fraction8_Ctrl_Rep1;Fraction8_RNase_Rep1;Fraction8_Ctrl_Rep2;Fraction8_RNase_Rep2;Fraction8_Ctrl_Rep3;Fraction8_RNase_Rep3;Fraction9_Ctrl_Rep1;Fraction9_RNase_Rep1;Fraction9_Ctrl_Rep2;Fraction9_RNase_Rep2;Fraction9_Ctrl_Rep3;Fraction9_RNase_Rep3;Fraction10_Ctrl_Rep1;Fraction10_RNase_Rep1;Fraction10_Ctrl_Rep2;Fraction10_RNase_Rep2;Fraction10_Ctrl_Rep3;Fraction10_RNase_Rep3;Fraction11_Ctrl_Rep1;Fraction11_RNase_Rep1;Fraction11_Ctrl_Rep2;Fraction11_RNase_Rep2;Fraction11_Ctrl_Rep3;Fraction11_RNase_Rep3;Fraction12_Ctrl_Rep1;Fraction12_RNase_Rep1;Fraction12_Ctrl_Rep2;Fraction12_RNase_Rep2;Fraction12_Ctrl_Rep3;Fraction12_RNase_Rep3;Fraction13_Ctrl_Rep1;Fraction13_RNase_Rep1;Fraction13_Ctrl_Rep2;Fraction13_RNase_Rep2;Fraction13_Ctrl_Rep3;Fraction13_RNase_Rep3;Fraction14_Ctrl_Rep1;Fraction14_RNase_Rep1;Fraction14_Ctrl_Rep2;Fraction14_RNase_Rep2;Fraction14_Ctrl_Rep3;Fraction14_RNase_Rep3;Fraction15_Ctrl_Rep1;Fraction15_RNase_Rep1;Fraction15_Ctrl_Rep2;Fraction15_RNase_Rep2;Fraction15_Ctrl_Rep3;Fraction15_RNase_Rep3;Fraction16_Ctrl_Rep1;Fraction16_RNase_Rep1;Fraction16_Ctrl_Rep2;Fraction16_RNase_Rep2;Fraction16_Ctrl_Rep3;Fraction16_RNase_Rep3;Fraction17_Ctrl_Rep1;Fraction17_RNase_Rep1;Fraction17_Ctrl_Rep2;Fraction17_RNase_Rep2;Fraction17_Ctrl_Rep3;Fraction17_RNase_Rep3;Fraction18_Ctrl_Rep1;Fraction18_RNase_Rep1;Fraction18_Ctrl_Rep2;Fraction18_RNase_Rep2;Fraction18_Ctrl_Rep3;Fraction18_RNase_Rep3;Fraction19_Ctrl_Rep1;Fraction19_RNase_Rep1;Fraction19_Ctrl_Rep2;Fraction19_RNase_Rep2;Fraction19_Ctrl_Rep3;Fraction19_RNase_Rep3;Fraction20_Ctrl_Rep1;Fraction20_RNase_Rep1;Fraction20_Ctrl_Rep2;Fraction20_RNase_Rep2;Fraction20_Ctrl_Rep3;Fraction20_RNase_Rep3;Fraction21_Ctrl_Rep1;Fraction21_RNase_Rep1;Fraction21_Ctrl_Rep2;Fraction21_RNase_Rep2;Fraction21_Ctrl_Rep3;Fraction21_RNase_Rep3;Fraction22_Ctrl_Rep1;Fraction22_RNase_Rep1;Fraction22_Ctrl_Rep2;Fraction22_RNase_Rep2;Fraction22_Ctrl_Rep3;Fraction22_RNase_Rep3;Fraction23_Ctrl_Rep1;Fraction23_RNase_Rep1;Fraction23_Ctrl_Rep2;Fraction23_RNase_Rep2;Fraction23_Ctrl_Rep3;Fraction23_RNase_Rep3;Fraction24_Ctrl_Rep1;Fraction24_RNase_Rep1;Fraction24_Ctrl_Rep2;Fraction24_RNase_Rep2;Fraction24_Ctrl_Rep3;Fraction24_RNase_Rep3;Fraction25_Ctrl_Rep1;Fraction25_RNase_Rep1;Fraction25_Ctrl_Rep2;Fraction25_RNase_Rep2;Fraction25_Ctrl_Rep3;Fraction25_RNase_Rep3
CS010_HUMAN;25805.684;32560.48;48770.95;52056.32;39773.42;199158.93;730580.844;634067.842;315476.861;3536373.51;777063.961;432926.817;1923255.97;2520726.72;2461399.05;2385418.41;2146839.99;5238392;4322182;2258891.4;2797070.2;2467797.5;3124711.6;4012996;5962929;329677.09;962322.2;4046928.5;1728442.5;7064282;1265900;101918.2;115648.63;522659.8;133133.76;949584.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CYBP_HUMAN;441.602;336.051;971.175;838.989;5776.7;80576.1;4978.59;4100.52;4785.96;269271;6537.19;4793.01;39017.385;65232.593;39287.662;69723.78;77226.75;574675.61;536925.367;651684.12;766642.927;1065652.25;628075.347;4233338.93;1130313.74;208330.17;244555.77;852748.35;269788.17;2168896.88;3002816;176361.68;266604.73;1402600.3;270740.06;2127474.3;2117700;119333.1;151540.8;155031.2;138901.2;126460.1;8866.17;2342.24;50161;51807.9;5528.56;54339.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
DDX28_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;483.381;0;741.663;504.482;604.52;439.277;39836.74;11601.928;44746.26;18263.3;51932.9;20272.1;109514.32;16986.655;92640.26;27115.64;81636.73;21816;147057.2;22848.517;150595.3;19478.13;144456.62;17067.49;192000.7;6602.593;177720.9;14209.246;133002.9;13698.654;110764.1;3418.37;93151.7;10856.531;94150.82;7120.899;92616.23;4078.679;80383.1;4702.55;79053.54;5850.294;62828.69;5580.464;61727.98;4451.63;71495.73;5643.115;5440.61;2622.89;5293.21;1855.47;4930.67;929.175;496.855;882.765;813.927;935.834;826.502;0;9969.526;117816.58;13916.565;17973.288;12795.64;41994.818
DHB11_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140300;10453;6906.32;5008.7;6644.18;6080.02;22810.82;20498.18;475286;417614.6;22072.82;383940.4;472020.4;380546.3;308866.8;300683.7;731714.9;664108.8;902526;609145.7;406130.1;493484.4;635633.4;558365.1;393174.1;340143.4;433300.7;558547;435987.6;31680.26;455274.1;411203.4;375540.1;419612.4;408558.3;379145.4;121364.4;101111.3;162137;153337.1;139094.1;173404.9;127004.68;131181.79;147447.26;163586.18;173336.64;175174.3;43301.68;22855.13;47416.3;41538.1;51137.25;42985.92;11412.2;4528.66;15122;7277.04;17006.9;7446.65;0;0;0;0;0;0;29989.9;7772.88;29659.8;5674.06;28079;5184.38;36409.6;3743.13;34528.1;5315.98;24922.5;5266.46;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
ERMP1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185923.81;162403.09;168024.02;125409.44;286376.3;274500;93032.65;60400.34;42537.22;52346.19;61644.71;58762.71;199786.712;167417.04;199466.018;234409.37;202527.883;22696.62;66784.35;68680.78;58363.24;71805.54;72310.9;71290.49;159253.7;176668.33;186642.98;207699.23;158877.01;231690.87;130852.61;136880.41;150512.98;184112.58;151581.03;188039.88;102405.12;64821.12;122979.2;94835.6;135933;103159.97;102407.3;31198.514;118034.75;40798.1;122665.55;48804.449;36756.7;7370.97;35898.9;13474.3;31019.2;10417.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
HELLS_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4326.11;3006.81;40112;98319.7;2135.5;91515.7;0;0;0;0;0;0;0;0;0;0;0;0;11849.8;7253.98;13498.6;8834.62;13382.5;908.238;34848.5;30108.2;27773.4;29978;33216;32959.7;44041.9;33447.8;52355.1;48481.3;44015.2;52169.4;10156.3;11242.7;8644.91;12835.3;12032.8;12550.5;12824.1;12169.4;18430.1;14758.3;18695.9;15702.5;29784.4;5997.24;36136.9;10391.9;46079.2;11599.9;131918.3;14300.984;137458.4;25163.61;107234.77;25561.51;147743.2;16150.24;182104.5;14108.86;167036.4;14876.49;469840.35;11105.59;508731.41;22008.049;372125.51;20405.77;226603.14;5200.748;193371.76;12646.05;183634.74;8991.37;223634.5;6693.494;207638;8113.468;208368.9;11550.63;58263.41;2920.5;65225;2509.322;66856.5;1197.936;20644.251;4760.9;19755.053;4383.37;18924.093;3026.87;25941.8;16896.7;27696.7;14800.4;21944.6;10278.8;0;0;0;0;0;0
K1C13_HUMAN;8369.07;11402.44;5612.58;5682.13;5172.801;30185.2;10230.98;414.455;6786.38;63764.7;6564.124;22290.59;785.391;3528;3489.46;3454.53;4240.38;5186.22;24652.27;23777.14;39844.61;30244.81;27549.9;173259.7;135622.9;31010;42296;81916.8;26878.5;143871.2;563646;32849.64;48852.64;481741.3;32325.25;273714.2;1567518;150816;83575.3;150486;130806.4;91835.4;124832.05;37768.63;1545988.58;1195839.3;138760.55;1154429.88;81382.3;67736.1;125443;82370.6;132061;173723;268371.18;183074.1;141551.32;185914.7;387611.15;139032;195543.9;183053.9;208667.5;253921.1;258753.4;26946.6;164513.6;186362.1;132001.6;175429.8;164602.9;173858.5;91156.11;94947.4;113120.55;105670.4;88109.26;113190.9;27267.5;21174.2;31904.2;27366.2;28396.2;38071.2;30232.8;12204;39159;30183.9;41780.5;28718.4;13579.3;7489.42;14869;7157.86;17256.9;6984.75;8189.09;0;8366.35;3858.24;10582.9;2807.84;17717.2;19066.4;16267.1;2214.44;16726.5;2808.85;3539.01;0;4726.43;0;3548.61;2346.95;3897.52;0;2570.84;0;2664.34;2301.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2410.97;0;0;0;494.075
LAT1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;773664;462586;105279.3;149654.7;141945.5;215389.4;59854.82;56328.51;692144.3;856110.5;80861.11;666271.8;97075.5;123894;99596;71779.1;133135;161579;1976594.55;1709356.4;1196176.46;1615378.1;1609467.71;1528899.4;1276488.5;1204804.7;1425311.6;1405686.1;1410616.2;697825.71;1791715.53;2095213.57;1273145.91;2191023.87;1752761.44;1982434.81;1283502.27;1267352.71;1465875.83;1622445.67;1506421.53;1550617.33;64474.17;61459.03;74762.64;115818.52;84930.47;103404.4;81292.5;56999.3;109875;89120.9;108645;85066.6;45902.8;20472.9;50575.6;40048.9;57106.9;35632.7;111638;35597.3;119961;67409.1;98442.8;54737.5;19252.8;4403.37;21018.8;4889.76;15600.6;6851.63;24410.9;1498.11;26009.4;4472.94;21054.8;4620.52;34920.5;4501.83;37817.7;8142.02;36021.1;6164.43;46843.4;3149.95;51384;4821.46;51185.8;5497.17;12378.8;1118.93;14361.4;2830.13;15401.9;952.842;3963.1;938.649;4419.04;1753.09;4266.68;527.957;0;0;0;0;0;0;0;2093.49;0;0;0;0
MDN1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;60684.7;68447.8;45298.4;47125.1;55900.9;65240.7;75098.34;76099.25;99619.087;102725.15;92501.307;119158.13;111448.281;118003.147;108845.9;127411.13;115951.872;154216.714;122666.98;91588.367;144051.62;125277.91;155041.15;133998.502;57040.01;28191.63;57127.01;40305.82;84563.72;45637.71;165114.72;52035.26;170460.78;68387.77;153676.29;61514.03;78906.46;16119.3;95203.99;16837.27;86399.87;17317.6;70960.2;4620.46;75047.4;10950;64549.2;8354.15;0;0;0;0;0;0;37056;1158.91;48538.2;1953.18;36572.3;2360.09;47866.9;1842.63;21552.5;991.883;30975.3;1776.77;0;0;0;0;0;0;0;0;0;0;0;0;4973.52;22514;3949.86;2614.97;5181.49;4964.75
NOP9_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1792.78;0;977.633;0;4058.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3966.6;10014.5;0;6878.89;0;0;0;0;0;0;19906.29;12275.6;7715.4;14850.93;12344.9;15074.26;4823.25;6738.48;6403.43;10228.3;6869.61;670.504;443.021;1033.87;354.368;761.972;0;420.751;3832.84;5675.66;4591.26;6652.21;4307.16;5339.38;0;0;0;0;0;0;3852.03;1034.73;4302.22;3861.94;5609.35;4113.1;24383.45;2938.352;27209.89;5290.846;32042.64;7402.61;32923.04;5763.345;45339.46;6561.954;34939.02;4407.96;64907.51;4471.26;77517.08;3179.584;74025.47;3850.28;108572.28;929.549;100228.2;4114.036;70520.35;3832.021;78927.06;900.516;74341.15;2668.368;71932.54;1151.461;59359.26;0;59303.29;1343.023;51408.04;970.657;39851.2;907.881;22979.2;525.429;26741.1;1113.9;0;0;0;0;0;0;0;0;0;0;0;0;2953.59;11684.1;2815.22;1070.32;4120.05;4190.27
NPA1P_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;516648.72;13299.314;472724.106;26856.804;341490.428;28088.355;247619.79;7299.655;193728.69;15052.838;193300.07;9792.193;136896.3;3074.24;129061.7;3725.147;118029.4;4900.449;75284.59;1667.69;73747.47;3797.256;77714.467;2370.947;39574.05;12467.541;44649.31;6661.241;35402.86;7497.867;12819.1;7463.22;14910.8;6119.9;8797.32;5051.91;45765.272;562059.9;74916.74;88641.501;57865.887;206223.17
ODPX_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;234218.8;26939.5;50544.41;248577.9;46858.63;125572.89;918971;165130.94;86906.71;110126.02;105553.23;156094.63;72143.82;28468.72;1470379;1259298.8;67897.48;1239199.6;207486;141367.9;201954.7;159769.02;301150.3;348278.3;276018.8;163396.7;97022.4;129583.6;143500.2;132905.4;55264.2;43171.61;62291.39;81635.6;59242.6;12135.87;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243452.42;240979.1;207048.54;202797.2;220253.48;209497.8;198875.12;53139.363;162179.78;90314.98;147860.24;92437.82;245193.3;100794.56;175944.9;83102.18;131059.96;93143.23;29326.6;10106.5;28744.9;15225.1;20608.8;14663.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
OLA1_HUMAN;0;0;0;620.518;455.356;72523.2;651.632;3606.47;1132;257475.7;2091.68;3578.05;0;22862.71;359.372;25702.84;1363.853;254572.4;22346.601;193873.7;31800.838;317785.4;26432.224;1418799.4;118970.34;109263.57;43296.189;568191.99;26540.922;1172257.7;1438148.88;279468.787;128776.76;1723753.17;100085.682;2504383.9;1896980;82584.46;121896.8;114432.15;113942.18;135616.39;43304.86;8076.83;776096.6;202128.76;31830.74;181919.06;35044.1;3429.84;40971.1;4204.41;66390;12694.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PICAL_HUMAN;0;0;0;0;0;5718.16;2926.207;2559.463;2491.06;232941.4;4679.196;6149.218;37980.9;45865.592;40237.247;78674.26;67641.42;635552;365955.53;394290.31;499898.23;595673.73;425660.01;2255473.7;431193.04;56320.68;55805.26;389926.16;81609.61;738820.1;2430774.5;443619.51;487009.64;1620341.4;529725.2;2513357.2;1319935.1;101709.55;119093.32;131301;135796.94;155840.46;98852.799;7496.02;327117.63;168104.12;98778.514;170978.34;76189.6;35207.2;90532.9;48653.6;108538;86725;32445.4;10204.4;17346;16821.8;23701.1;16682.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
QIL1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30835.5;26753.7;27713.1;31662.8;31016.8;93928.8;40695.1;4765.06;8088.87;37295.1;10688.5;55818.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50066;44921.9;33698.8;16861.6;73626.2;48166.3;54984.6;32733.7;16163.3;20802.1;24912.7;28371.1;25729.7;21223.21;21857.05;29797.5;25758.1;748.404;85399.9;96514.4;63190.2;107009.6;99295.4;96347.9;156896.67;166392.26;158632.14;191707.3;145678.83;197061.4;103033.55;100494.01;117061.31;157291.9;105342.94;139805.97;49728.38;52396.08;68492.55;80201.29;66978.8;80876.35;32612.5;20498.2;37076.6;28576.8;39303.9;32361.9;61553.76;19243.945;61145.13;34694.79;57573.63;31776.316;39826.46;9788.5;43507.27;10955.2;46805.59;9997.73;77377.1;3918.57;72168.8;7882.25;63481.9;10998.94;62539.7;3386.932;54439.7;4485.63;52699.4;3775.91;78570.62;3017.51;70854.48;3679.42;73668.01;5812.06;24560.01;1754.19;32581.74;3365.558;34332.56;1888.8;12487;3930.75;13674.5;3118.07;10921.9;1067.85;3914.91;1943.15;3821.98;2038.98;3103.73;1780.06;4802.43;22811.8;6489.83;6613.18;3955.87;10793.4
RAE1L_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40884.4;3429.22;4533.75;36263.9;3769.55;48008.3;357138;68185.61;23389.59;37497.53;27639.74;49078.1;305925.75;182070.88;3388749;3959895;264944.88;3385363;1323746.6;949653.4;1185248.9;1004207.8;1923089.2;1971872.5;2540106.56;1360306.32;1182484.75;1253413.09;1622108.43;1394112.9;587326.9;354993.5;559134.4;382278.6;601297.1;132440.82;499509;359622;376142;473835;491554;468235;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59762.7;32986.3;63599.1;37776.8;74071.8;41700.8;32107.9;16193.7;35609.6;17330.2;27210.7;17123.8;24293.1;6421.3;20295.2;5522.25;21139.8;7334.51;0;0;0;0;0;0;7404.09;0;5072.1;718.525;5205.33;466.021;90232.5;5200.02;79178.1;5046.2;96924;8866.78;21179.1;841.303;22406.73;969.557;24438.1;505.98;5359.87;949.96;5480.17;676.445;4845.68;712.816;0;0;0;0;0;0;959.503;6540.75;865.552;1819.4;1102.08;3157.81
RT35_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19021.3;73651;22057.9;50938.9;22735.3;5818.4;25370.193;116392.8;13217.91;99960.96;29551.08;127426.7;45007.366;228446.19;103173.439;349419.9;100798.854;391667.6;4266.8;9204.05;3764.25;10174.6;5597.01;9791.56;288033.3;123750.51;303731.2;156795.03;308910.2;178897.03;377704.17;42585.26;403885.3;74087.63;418284.109;83285.51;506620.1;48313.622;480416.6;71529.222;422930.4;63624.364;21879.3;2257.71;21920.3;2636.56;19668;2459.12;39894;3046.33;41290.2;7953.39;35114.5;5478.9;0;0;0;0;0;0;0;0;0;0;0;0;3320.62;425.39;2308.37;605.119;3653.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
RTF1_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;13360.8;24166.4;20442.7;27350.7;25140.7;253322;121435.454;120329.99;226142.08;169987.822;166771.822;965288.7;425985.7;101748.39;132250.67;225012.23;82249.32;453376.1;1663060.7;216097.21;267445.77;1611767.4;217787.15;1278687.7;5354767.7;740796.41;626064.98;818441.77;546175.07;826560.37;17417.44;4554.057;203015.9;183901.8;9177.74;185750.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SC11A_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;107028.61;134289.39;1013341.9;1461963.6;93400.56;1104071.5;1071777.7;813049.7;698528.9;683466.7;1665510;2029384;1150156.2;821623.3;506085.07;506980.9;748603.9;739030.8;489844.7;563378.1;633279.4;707608.3;592645.7;72264.966;608021.7;873407.7;489074.71;519286.62;484437.5;712105.6;292529.43;250145.43;326648.36;357345.15;223902.43;453200.11;530557.56;635672.38;618253.15;795390.58;839534.02;804148;43388.09;20217.91;58611.18;38014.06;51663.195;34867.77;21457.14;10539.31;32315.84;10590.81;32156.9;12646.78;48853.54;4093.621;23157.48;5259.823;24087.65;8147.433;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SCAM3_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;524514.44;95705.9;134933.86;297731.34;168548.2;640301.63;1076342.38;180660.65;193751.947;532349.7;222652.29;637392.4;478222.18;288144.65;108512.782;157411.405;135204.3;240198.461;12905.97;7015.28;155047.711;188160.468;6242.831;137539.1;286880;404969;281961;220280;348668;606937;962638.2;902997.7;570346.5;806307.9;732549.5;773085;117226.8;114878;130903.3;150597.4;108612.8;23144.57;128021.59;141118.89;89566.77;133277.69;119798.52;122994.25;80243.33;75903.47;101325.82;109604.9;95638.2;108431.87;252544.3;234663.435;272971.158;369145.696;318643.062;339458.803;147774.6;97430.02;151890.7;136161.8;167552.3;126880.4;0;0;0;0;0;0;26310.5;12366.1;34794.3;25151.4;31482.4;19536.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SPCS2_HUMAN;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45290.03;52079.5;279894.3;480190;53514.4;391687.7;96883.3;82809.5;90480.6;69540.5;112707;124038;3290628.8;2458480;1747865.9;2366990.9;2498453.7;2501789.2;617784.1;523788.3;626508.1;553267.7;635748.1;95297.55;279333.7;382248.4;182289.9;333549.3;293195.7;356313.9;493415.73;673998.3;716711.1;928515.4;776421.6;969228.6;232612.24;314054.43;353260.31;418138.78;404950.71;404952.29;322140.27;170218.002;355840.55;224376.67;319563.04;275646.55;252930;84701.5;311813;134952;354382;134633;388324.84;97889.831;384761.45;128442.708;299733.85;103923.609;153263;30424.7;165656;41267.2;128892;47756.3;86868.7;11586.8;84614.2;19532.1;67795.5;17074.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
SUMO2_HUMAN;61541.138;150084.98;172663.328;167024.835;179560.231;736479.69;847392.98;854916.87;424074.39;4381302.3;1023649.33;524302.04;8397681.209;11505579.3;12379205.36;12432838.5;9715643.74;19205329.46;16198659;17828735.6;13723817.3;18284984.6;15556373.8;17897143.8;30397964.8;3156995.56;16327114.9;17322410;12462434.1;29230681.9;10758133.9;2967053.9;2404393.5;5650676.6;2685272.1;8516782.1;5945405;1765993.53;3169053.06;3043570.97;2055920.57;3507332.49;85889.8;34217.27;666189.5;616623.6;67337.31;626241.9;5034.18;3506.23;5600.48;3261.09;7428.98;7692.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
